   7.4657326967084173E-002  0.45943843940579565     
  0.15365081054252780       0.43930022640728916     
  0.22361463415905700       0.40394269679210271     
  0.28534483898140023       0.35374888002798144     
  0.33604637855406705       0.28993147437616146     
  0.37280790940148839       0.21414854856639817     
  0.39259569267961258       0.12869323566889551     
  0.39232868877493748        3.6764116988997009E-002
  0.36911163262382263       -5.7182771517436476E-002
  0.32075251483134065      -0.14705346119000229     
  0.24671936405413444      -0.22490032600171453     
  0.14957267827619547      -0.28131721016055977     
   3.6414943062685654E-002 -0.30708587870551057     
  -8.0934760604584252E-002 -0.29623565063650381     
 -0.17672901300758057      -0.25630263063755560     
 -0.26527427444463325      -0.18273796310782661     
 -0.32557588035788793       -8.9407552465993398E-002
 -0.35574617466788749        1.2469774760692734E-002
 -0.35785813880755751       0.11358779385159590     
 -0.33595390359576993       0.20726487574476551     
 -0.29466135075706118       0.28913086168397328     
