   3.7697629893149718E-003   1.8267346637512970E-003  -1.6242520341814811E-004  0.10788411126874201      -0.43850947313546201       -4.5694195564019588E-002  0.15628002518856840      -0.70933187240189821       -1.8713738850395959E-002 -0.93675757561192541       0.31440649351740479       -1.7227308223916171E-004  -1.4989803798786221      -0.59300861935158489        2.4253803528041070E-002  -5.2949750867367422        1.1682869292272851       0.11355956769830659       -3.4112567599346382       -9.4117062738634161       0.29940761639883462        18.790290491551261        6.7698264100039003      -0.21828927388610619        28.021614566611291       -10.595993278471040      -0.42758197462779662        8.7239096685524053       -31.866274996829649       0.88640432796708535        1.9126540253246131E-007   6.9806411530064656E-006  -1.1695661762980110E-008   2.1738439484696150E-002   7.9184542494530729E-003  -1.3478938851392739E-003   1.9641372248212791E-002   4.1783079241805273E-003  -1.0762399270411659E-003  -5.7122290084889111E-003  -1.6382372431350219E-002   5.3607034458257659E-007   5.6725257286700656E-003  -1.1808788723815520E-002  -3.8683352030907209E-004  -1.7139377801785600E-003  -7.0132357573271633E-003   6.7479650259949465E-005   4.9387536801907567E-003  -1.9176224816220880E-003  -1.6335045556466451E-004  -1.3619311214677721E-003   3.5169465488235911E-003   3.0727217427851411E-005   1.0897915920442770E-003   2.9548028497628190E-003  -8.6315618435896382E-005   3.0814234622946442E-003   1.7407903198879900E-004  -9.0857724272682848E-004
   3.7699491759435396E-003   1.8337152945148067E-003  -1.6243681534508736E-004  0.12945875612308994      -0.42989829350013775       -4.6970459069890676E-002  0.17586280386271069      -0.70488036046711322       -1.9782851917622028E-002 -0.94232687629591749       0.29797661803341069       -1.7173532138492175E-004  -1.4932552122792315      -0.60479656477871846        2.3866114758772324E-002  -5.2966841190262395        1.1612726132365905       0.11362694207429286       -3.4063175039442291       -9.4136225099654141       0.29924422184099908        18.788928211132582        6.7733432307068204      -0.21825854261213884        28.022704203868582       -10.593038417249220      -0.42766828789131656        8.7269910562139899       -31.866100787036704       0.88549574708691170        1.8112940239371890E-007   6.9806108524660813E-006  -1.1529704911708376E-008   2.1373376088411767E-002   9.3025065879887951E-003  -1.2013094325623453E-003   1.9516680070237574E-002   4.7229349475580726E-003  -1.0615775358188521E-003  -5.4256361037252855E-003  -1.6474846069112110E-002   5.3936710792121417E-007   5.7777000322280399E-003  -1.1766651979989355E-002  -3.8853189849471939E-004  -1.7041256662941359E-003  -7.0153896257723414E-003   6.7269048988712442E-005   4.9397575548471729E-003  -1.9148494884443424E-003  -1.6343863447908325E-004  -1.3626296953367979E-003   3.5166947899688671E-003   3.0735329990835868E-005   1.0894829161690158E-003   2.9549195777478850E-003  -8.6310908122850334E-005   3.0813518502455272E-003   1.7434054581014102E-004  -9.0858451368675919E-004
   3.7702912493248531E-003   1.8476764188875379E-003  -1.6245954886231985E-004  0.17132334276138325      -0.40853329102966440       -4.9066623787256430E-002  0.21461686721551598      -0.69435276831326032       -2.1875059325241201E-002 -0.95260210949586188       0.26485212872666059       -1.7065033142064638E-004  -1.4814899082847015      -0.62824379400264374        2.3085702867860328E-002  -5.3000727416172442        1.1472375526423628       0.11376105875919218       -3.3964359840684937       -9.4174466620209643       0.29891716831673992        18.786201554676410        6.7803761165008609      -0.21819705572909556        28.024882552323692       -10.587128344702270      -0.42784090028501165        8.7331536166478685       -31.865751582949805       0.88367856353335250        1.6098765473144731E-007   6.9804965327385814E-006  -1.1206791450121468E-008   2.0412960774729257E-002   1.2055769523520917E-002  -8.8822611708936792E-004   1.9222540120971583E-002   5.8004851718911369E-003  -1.0298305228607029E-003  -4.8482624090067771E-003  -1.6644548813439391E-002   5.4545324088733404E-007   5.9873746764061422E-003  -1.1679675990624519E-002  -3.9185547750810688E-004  -1.6844946840724826E-003  -7.0196577703112613E-003   6.6847531002620325E-005   4.9417608291020135E-003  -1.9093021003417086E-003  -1.6361483849753090E-004  -1.3640267196917246E-003   3.5161908699811867E-003   3.0751552019950920E-005   1.0888655262071725E-003   2.9551529369402124E-003  -8.6301484610107359E-005   3.0812085623803088E-003   1.7486352490379934E-004  -9.0859903200607212E-004
   3.7705932146946983E-003   1.8616372495260595E-003  -1.6248164840011167E-004  0.21094929474913951      -0.38169464216619509       -5.0510152559860008E-002  0.25272352549643795      -0.68168756923828999       -2.3900600633572230E-002 -0.96171744069305465       0.23140864690803672       -1.6955384899298260E-004  -1.4693061861278731      -0.65151346504695529        2.2298742246600840E-002  -5.3034220933137881        1.1331940085536829       0.11389433198920700       -3.3865504636116910       -9.4212597174347135       0.29858976258961084        18.783472104336148        6.7874079939185767      -0.21813553640612457        28.027059665947949       -10.581217805565982      -0.42801349382783266        8.7393158904210111       -31.865401332969462       0.88186135097461849        1.4102217275250862E-007   6.9803200310908632E-006  -1.0895652506646570E-008   1.9129775480749955E-002   1.4769809392341010E-002  -5.4873626407084437E-004   1.8869533048786358E-002   6.8597401882179781E-003  -9.9493731860066169E-004  -4.2659183579237675E-003  -1.6793805027964064E-002   5.5085828666008121E-007   6.1961041679223072E-003  -1.1589092648853806E-002  -3.9508026047378812E-004  -1.6648548043632417E-003  -7.0238731181909318E-003   6.6425594823799376E-005   4.9437581356157898E-003  -1.9037528480979856E-003  -1.6379083731202256E-004  -1.3654235793753077E-003   3.5156864136545681E-003   3.0767769917974236E-005   1.0882480853198749E-003   2.9553861670854682E-003  -8.6292057248820762E-005   3.0810651895144064E-003   1.7538643925490884E-004  -9.0861351886327424E-004
   3.7708554277115108E-003   1.8755976739652624E-003  -1.6250313719793917E-004  0.24767059694961926      -0.34948775862123838       -5.1248557339405421E-002  0.29006611875024363      -0.66692454502054610       -2.5853289207132122E-002 -0.96966366661969605       0.19768719295034717       -1.6844724119081191E-004  -1.4567059923975219      -0.67459835874689666        2.1505431961843877E-002  -5.3067321564509990        1.1191420865719421       0.11402676093083014       -3.3766609545104971       -9.4250616724841993       0.29826200507016770        18.780739860441336        6.7944388618873299      -0.21807398465149036        28.029235544639523       -10.575306800098458      -0.42818606851208285        8.7454778773634416       -31.865050037225163       0.88004410947362732        1.2123607705118904E-007   6.9800935120626005E-006  -1.0595958653659452E-008   1.7502773346648851E-002   1.7415950660481700E-002  -1.8325216284661327E-004   1.8458775007031473E-002   7.8975245119939433E-003  -9.5700586883235635E-004  -3.6793417443262560E-003  -1.6922494288663645E-002   5.5557755482167630E-007   6.4038320457824142E-003  -1.1494897642566034E-002  -3.9820477137912538E-004  -1.6452061572545082E-003  -7.0280356614008804E-003   6.6003243330480370E-005   4.9457494731959513E-003  -1.8982017375385621E-003  -1.6396663077461056E-004  -1.3668202741949226E-003   3.5151814210275128E-003   3.0783983682562360E-005   1.0876305935346954E-003   2.9556192681716581E-003  -8.6282626039379636E-005   3.0809217316741713E-003   1.7590928885086483E-004  -9.0862797426471042E-004
   3.7710782502189534E-003   1.8895576052098890E-003  -1.6252403774750327E-004  0.28077704359991323      -0.31208274116829543       -5.1230581829186189E-002  0.32653038585336031      -0.65010976283647659       -2.7727163014956747E-002 -0.97643306071987102       0.16372900055942924       -1.6733188358773681E-004  -1.4436913873165746      -0.69749124791164219        2.0705974037403329E-002  -5.3100029136241229        1.1050818923143029       0.11415834475631062       -3.3667674687039679       -9.4288525234586213       0.29793389616926219        18.778004823321893        6.8014687193345571      -0.21801240047346221        28.031410188296650       -10.569395328557832      -0.42835862433006633        8.7516395773052356       -31.864697695846441       0.87822683909328425        1.0163239640316589E-007   6.9798303624268202E-006  -1.0307281241442236E-008   1.5509035675800569E-002   1.9957658143884068E-002   2.0734344899376233E-004   1.7991547726694253E-002   8.9107302760910844E-003  -9.1615274945026622E-004  -3.0892712161175936E-003  -1.7030523641966895E-002   5.5960725078931109E-007   6.6105011348715666E-003  -1.1397087264677376E-002  -4.0122752936845151E-004  -1.6255488727754644E-003  -7.0321453921795936E-003   6.5580479400561287E-005   4.9477348406544676E-003  -1.8926487744880070E-003  -1.6414221873754949E-004  -1.3682168039579302E-003   3.5146758921385884E-003   3.0800193311372365E-005   1.0870130508792110E-003   2.9558522401867894E-003  -8.6273190982173197E-005   3.0807781888859522E-003   1.7643207367907718E-004  -9.0864239821672661E-004
   3.7712620498926946E-003   1.9035169845205183E-003  -1.6254437154939483E-004  0.30951155382518825      -0.26973227939243866       -5.0407417728617468E-002  0.36200479179531908      -0.63129543189406112       -2.9516501555259620E-002 -0.98201937378272453       0.12957546202281497       -1.6620915845186831E-004  -1.4302645461780363      -0.72018489856207069        1.9900573463352524E-002  -5.3132343476884021        1.0910135314132035       0.11428908264365287       -3.3568700181335314       -9.4326322666588194       0.29760543629804109        18.775266993308129        6.8084975651877739      -0.21795078388031397        28.033583596817618       -10.563483391202254      -0.42853116127408791        8.7578009900765252       -31.864344308962838       0.87640953989648185        8.2213868751745442E-008   6.9795455481398488E-006  -1.0029043544640622E-008   1.3125009737416281E-002   2.2348264204972212E-002   6.2139810359355192E-004   1.7469294558715567E-002   9.8963253081967816E-003  -8.7250282674991629E-004  -2.4964452060406836E-003  -1.7117827404002407E-002   5.6294447402449282E-007   6.8160535384178865E-003  -1.1295658441073388E-002  -4.0414704914186277E-004  -1.6058830808960340E-003  -7.0362023030139118E-003   6.5157305911598394E-005   4.9497142368078494E-003  -1.8870939647700948E-003  -1.6431760105329742E-004  -1.3696131684716758E-003   3.5141698270264275E-003   3.0816398802061915E-005   1.0863954573810026E-003   2.9560850831188740E-003  -8.6263752077590726E-005   3.0806345611760935E-003   1.7695479372697076E-004  -9.0865679072566960E-004
   3.7714071993571220E-003   1.9174757849731057E-003  -1.6256415875505665E-004  0.33307076342676301      -0.22279445395116776       -4.8734622163209132E-002  0.39638084671213253      -0.61053974413019585       -3.1215842084309105E-002 -0.98641783246056458        9.5268073904120273E-002  -1.6508045296050297E-004  -1.4164277607953812      -0.74267207122531675        1.9089438204488721E-002  -5.3164264417589635        1.0769371095158597       0.11441897377661610       -3.3469686147429782       -9.4364008983972791       0.29727662586794629        18.772526370730731        6.8155253983745707      -0.21788913488032419        28.035755770100767       -10.557570988289903      -0.42870367933645320        8.7639621155074927       -31.863989876703929       0.87459221194609982        6.2982594570991724E-008   6.9792560275411686E-006  -9.7604537610319069E-009   1.0328641087299893E-002   2.4528359579504035E-002   1.0560807684754083E-003   1.6893616186284790E-002   1.0851360988080021E-002  -8.2618890158378121E-004  -1.9016008862946278E-003  -1.7184366916144413E-002   5.6558721496034312E-007   7.0204306310756841E-003  -1.1190608759445681E-002  -4.0696184138779452E-004  -1.5862089115265216E-003  -7.0402063866384611E-003   6.4733725740798273E-005   4.9516876604771632E-003  -1.8815373142078379E-003  -1.6449277757451641E-004  -1.3710093675434855E-003   3.5136632257297285E-003   3.0832600152289294E-005   1.0857778130676557E-003   2.9563177969559240E-003  -8.6254309326021589E-005   3.0804908485709370E-003   1.7747744898198567E-004  -9.0867115179788676E-004
   3.7715140744092371E-003   1.9314340158845676E-003  -1.6258341765318967E-004  0.35061108849890926      -0.17176099345423312       -4.6174982838610434E-002  0.42955341602212177      -0.58790669941777274       -3.2819995118150584E-002 -0.98962513572141209        6.0848383268473173E-002  -1.6394715742214176E-004  -1.4021834409661260      -0.76494552228789425        1.8272779207897806E-002  -5.3195791792106899        1.0628527322837713       0.11454801734471358       -3.3370632704784522       -9.4401584149981392       0.29694746529071392        18.769782955920775        6.8225522178226194      -0.21782745348177618        28.037926708044495       -10.551658120078983      -0.42887617850946863        8.7701229534283733       -31.863634399199309       0.87277485530500531        4.3939469942047983E-008   6.9789811931981806E-006  -9.5004154537849253E-009   7.1028379830591036E-003   2.6423014233521620E-002   1.5068369158323725E-003   1.6266266017508881E-002   1.1772979879272323E-002  -7.7735133824998197E-004  -1.3054731487961580E-003  -1.7230130258963115E-002   5.6753435076604225E-007   7.2235730526691239E-003  -1.1081936499029171E-002  -4.0967041325047729E-004  -1.5665264945172337E-003  -7.0441576360350941E-003   6.4309741765011119E-005   4.9536551104880444E-003  -1.8759788286235228E-003  -1.6466774815407262E-004  -1.3724054009806651E-003   3.5131560882872576E-003   3.0848797359713385E-005   1.0851601179667589E-003   2.9565503816859555E-003  -8.6244862727855284E-005   3.0803470510968206E-003   1.7800003943157762E-004  -9.0868548143972663E-004
   3.7715830508216149E-003   1.9453917281058656E-003  -1.6260216395202399E-004  0.36126345227010576      -0.11729098942652495       -4.2702623982875755E-002  0.46142102103480070      -0.56346591573908078       -3.4324059177397469E-002 -0.99163944928896997        2.6357934520014111E-002  -1.6281066350803424E-004  -1.3875341159472263      -0.78699800540919884        1.7450810409548420E-002  -5.3226925436781087        1.0487605053922269       0.11467621254321191       -3.3271539972884403       -9.4439048127971752       0.29661795497837429        18.767036749209719        6.8295780224596667      -0.21776573969295787        28.040096410547253       -10.545744786827719      -0.42904865878544146        8.7762835036694575       -31.863277876578611       0.87095747003605284        2.5083307937303216E-008   6.9787432728943186E-006  -9.2474127323499345E-009   3.4408183700457506E-003   2.7939247020150982E-002   1.9666912130761574E-003   1.5589145268109141E-002   1.2658423129678053E-002  -7.2613767883366654E-004  -7.0879361272729543E-004  -1.7255131926753219E-002   5.6878564009895871E-007   7.4254207026391928E-003  -1.0969640661244682E-002  -4.1227126883338011E-004  -1.5468359596580836E-003  -7.0480560444323628E-003   6.3885356860725665E-005   4.9556165856707015E-003  -1.8704185138387526E-003  -1.6484251264503564E-004  -1.3738012685904973E-003   3.5126484147378458E-003   3.0864990421993694E-005   1.0845423721059044E-003   2.9567828372969850E-003  -8.6235412283481420E-005   3.0802031687800794E-003   1.7852256506321811E-004  -9.0869977965753863E-004
